model,fold_id,seed,source,target,weight,config_id
G2,1,123,AMD,KLAC,0.5382782220840454,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,AMD,NVDA,0.7028512358665466,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,AVGO,ADI,0.6604902744293213,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,AVGO,AMAT,0.7412924766540527,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,AVGO,KLAC,0.6489500403404236,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,AVGO,MU,0.5428246855735779,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,AVGO,QCOM,0.6507253050804138,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,AVGO,TXN,0.8020777702331543,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,INTC,AMD,0.3616329729557037,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,INTC,TXN,0.4946241974830627,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,KLAC,AMD,0.5382782220840454,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,KLAC,AVGO,0.6489500403404236,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,KLAC,NVDA,0.6811219453811646,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,LRCX,AMAT,0.559829831123352,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,LRCX,MU,0.7185970544815063,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,MU,AVGO,0.5428246855735779,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,MU,LRCX,0.7185970544815063,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,NVDA,AMD,0.7028512358665466,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,NVDA,KLAC,0.6811219453811646,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,QCOM,AVGO,0.6507253050804138,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,QCOM,TXN,0.5911638140678406,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,TXN,ADI,0.7522432208061218,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,TXN,AMAT,0.6081163287162781,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,TXN,AVGO,0.8020777702331543,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,TXN,INTC,0.4946241974830627,G2__L22__small_tcn__mse__correlation__k2
G2,1,123,TXN,QCOM,0.5911638140678406,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,ADI,AMAT,0.5613560676574707,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,ADI,AMD,0.4010131955146789,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,ADI,QCOM,0.5030835270881653,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,ADI,TXN,0.6858425736427307,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,AMAT,ADI,0.5613560676574707,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,AMAT,AVGO,0.4846929013729095,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,AMAT,KLAC,0.6548191905021667,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,AMAT,LRCX,0.7132015228271484,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,AMAT,MU,0.5078752040863037,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,AMAT,QCOM,0.5308606624603271,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,AMAT,TXN,0.5798938870429993,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,AMD,ADI,0.4010131955146789,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,AMD,NVDA,0.5212454199790955,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,AVGO,AMAT,0.4846929013729095,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,AVGO,TXN,0.5399091243743896,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,INTC,NVDA,0.3972873389720917,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,INTC,TXN,0.390977144241333,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,KLAC,AMAT,0.6548191905021667,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,KLAC,LRCX,0.6709650158882141,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,LRCX,AMAT,0.7132015228271484,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,LRCX,KLAC,0.6709650158882141,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,LRCX,MU,0.5760460495948792,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,LRCX,NVDA,0.415014386177063,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,MU,AMAT,0.5078752040863037,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,MU,LRCX,0.5760460495948792,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,NVDA,AMD,0.5212454199790955,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,NVDA,INTC,0.3972873389720917,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,NVDA,LRCX,0.415014386177063,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,QCOM,ADI,0.5030835270881653,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,QCOM,AMAT,0.5308606624603271,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,TXN,ADI,0.6858425736427307,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,TXN,AMAT,0.5798938870429993,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,TXN,AVGO,0.5399091243743896,G2__L22__small_tcn__mse__correlation__k2
G2,2,42,TXN,INTC,0.390977144241333,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,ADI,AMAT,0.5613560676574707,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,ADI,AMD,0.4010131955146789,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,ADI,QCOM,0.5030835270881653,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,ADI,TXN,0.6858425736427307,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,AMAT,ADI,0.5613560676574707,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,AMAT,AVGO,0.4846929013729095,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,AMAT,KLAC,0.6548191905021667,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,AMAT,LRCX,0.7132015228271484,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,AMAT,MU,0.5078752040863037,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,AMAT,QCOM,0.5308606624603271,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,AMAT,TXN,0.5798938870429993,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,AMD,ADI,0.4010131955146789,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,AMD,NVDA,0.5212454199790955,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,AVGO,AMAT,0.4846929013729095,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,AVGO,TXN,0.5399091243743896,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,INTC,NVDA,0.3972873389720917,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,INTC,TXN,0.390977144241333,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,KLAC,AMAT,0.6548191905021667,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,KLAC,LRCX,0.6709650158882141,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,LRCX,AMAT,0.7132015228271484,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,LRCX,KLAC,0.6709650158882141,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,LRCX,MU,0.5760460495948792,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,LRCX,NVDA,0.415014386177063,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,MU,AMAT,0.5078752040863037,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,MU,LRCX,0.5760460495948792,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,NVDA,AMD,0.5212454199790955,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,NVDA,INTC,0.3972873389720917,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,NVDA,LRCX,0.415014386177063,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,QCOM,ADI,0.5030835270881653,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,QCOM,AMAT,0.5308606624603271,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,TXN,ADI,0.6858425736427307,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,TXN,AMAT,0.5798938870429993,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,TXN,AVGO,0.5399091243743896,G2__L22__small_tcn__mse__correlation__k2
G2,2,123,TXN,INTC,0.390977144241333,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,ADI,AMAT,0.4809297919273376,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,ADI,MU,0.379806637763977,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,ADI,TXN,0.6104143857955933,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,AMAT,ADI,0.4809297919273376,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,AMAT,KLAC,0.6272814273834229,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,AMAT,LRCX,0.7051491141319275,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,AMAT,MU,0.3978493511676788,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,AMAT,QCOM,0.4982855916023254,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,AMAT,TXN,0.5481665730476379,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,AMD,NVDA,0.5243803858757019,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,AMD,QCOM,0.3170591592788696,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,AVGO,LRCX,0.4360026717185974,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,AVGO,TXN,0.5189017653465271,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,INTC,NVDA,0.3479519784450531,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,INTC,TXN,0.4063744246959686,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,KLAC,AMAT,0.6272814273834229,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,KLAC,LRCX,0.612459659576416,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,LRCX,AMAT,0.7051491141319275,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,LRCX,AVGO,0.4360026717185974,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,LRCX,KLAC,0.612459659576416,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,MU,ADI,0.379806637763977,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,MU,AMAT,0.3978493511676788,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,NVDA,AMD,0.5243803858757019,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,NVDA,INTC,0.3479519784450531,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,NVDA,TXN,0.3965638875961303,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,QCOM,AMAT,0.4982855916023254,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,QCOM,AMD,0.3170591592788696,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,QCOM,TXN,0.4306781589984894,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,TXN,ADI,0.6104143857955933,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,TXN,AMAT,0.5481665730476379,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,TXN,AVGO,0.5189017653465271,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,TXN,INTC,0.4063744246959686,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,TXN,NVDA,0.3965638875961303,G2__L22__small_tcn__mse__correlation__k2
G2,3,42,TXN,QCOM,0.4306781589984894,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,ADI,AMAT,0.4809297919273376,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,ADI,MU,0.379806637763977,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,ADI,TXN,0.6104143857955933,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,AMAT,ADI,0.4809297919273376,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,AMAT,KLAC,0.6272814273834229,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,AMAT,LRCX,0.7051491141319275,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,AMAT,MU,0.3978493511676788,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,AMAT,QCOM,0.4982855916023254,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,AMAT,TXN,0.5481665730476379,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,AMD,NVDA,0.5243803858757019,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,AMD,QCOM,0.3170591592788696,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,AVGO,LRCX,0.4360026717185974,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,AVGO,TXN,0.5189017653465271,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,INTC,NVDA,0.3479519784450531,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,INTC,TXN,0.4063744246959686,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,KLAC,AMAT,0.6272814273834229,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,KLAC,LRCX,0.612459659576416,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,LRCX,AMAT,0.7051491141319275,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,LRCX,AVGO,0.4360026717185974,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,LRCX,KLAC,0.612459659576416,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,MU,ADI,0.379806637763977,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,MU,AMAT,0.3978493511676788,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,NVDA,AMD,0.5243803858757019,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,NVDA,INTC,0.3479519784450531,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,NVDA,TXN,0.3965638875961303,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,QCOM,AMAT,0.4982855916023254,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,QCOM,AMD,0.3170591592788696,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,QCOM,TXN,0.4306781589984894,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,TXN,ADI,0.6104143857955933,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,TXN,AMAT,0.5481665730476379,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,TXN,AVGO,0.5189017653465271,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,TXN,INTC,0.4063744246959686,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,TXN,NVDA,0.3965638875961303,G2__L22__small_tcn__mse__correlation__k2
G2,3,123,TXN,QCOM,0.4306781589984894,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,ADI,AMAT,0.513374388217926,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,ADI,TXN,0.6493207216262817,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,AMAT,ADI,0.513374388217926,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,AMAT,KLAC,0.6606550812721252,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,AMAT,LRCX,0.7119842767715454,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,AMAT,MU,0.4506329894065857,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,AMAT,QCOM,0.5169079303741455,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,AMAT,TXN,0.5863227844238281,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,AMD,NVDA,0.5738682150840759,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,AMD,QCOM,0.4094707667827606,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,AVGO,LRCX,0.5069588422775269,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,AVGO,TXN,0.5411675572395325,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,INTC,QCOM,0.4047631621360779,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,INTC,TXN,0.4744340479373932,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,KLAC,AMAT,0.6606550812721252,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,KLAC,LRCX,0.6472258567810059,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,LRCX,AMAT,0.7119842767715454,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,LRCX,AVGO,0.5069588422775269,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,LRCX,KLAC,0.6472258567810059,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,MU,AMAT,0.4506329894065857,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,MU,TXN,0.4344185888767242,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,NVDA,AMD,0.5738682150840759,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,NVDA,TXN,0.4510330855846405,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,QCOM,AMAT,0.5169079303741455,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,QCOM,AMD,0.4094707667827606,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,QCOM,INTC,0.4047631621360779,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,QCOM,TXN,0.5033069849014282,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,TXN,ADI,0.6493207216262817,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,TXN,AMAT,0.5863227844238281,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,TXN,AVGO,0.5411675572395325,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,TXN,INTC,0.4744340479373932,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,TXN,MU,0.4344185888767242,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,TXN,NVDA,0.4510330855846405,G2__L22__small_tcn__mse__correlation__k2
G2,4,42,TXN,QCOM,0.5033069849014282,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,ADI,AMAT,0.513374388217926,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,ADI,TXN,0.6493207216262817,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,AMAT,ADI,0.513374388217926,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,AMAT,KLAC,0.6606550812721252,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,AMAT,LRCX,0.7119842767715454,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,AMAT,MU,0.4506329894065857,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,AMAT,QCOM,0.5169079303741455,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,AMAT,TXN,0.5863227844238281,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,AMD,NVDA,0.5738682150840759,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,AMD,QCOM,0.4094707667827606,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,AVGO,LRCX,0.5069588422775269,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,AVGO,TXN,0.5411675572395325,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,INTC,QCOM,0.4047631621360779,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,INTC,TXN,0.4744340479373932,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,KLAC,AMAT,0.6606550812721252,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,KLAC,LRCX,0.6472258567810059,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,LRCX,AMAT,0.7119842767715454,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,LRCX,AVGO,0.5069588422775269,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,LRCX,KLAC,0.6472258567810059,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,MU,AMAT,0.4506329894065857,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,MU,TXN,0.4344185888767242,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,NVDA,AMD,0.5738682150840759,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,NVDA,TXN,0.4510330855846405,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,QCOM,AMAT,0.5169079303741455,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,QCOM,AMD,0.4094707667827606,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,QCOM,INTC,0.4047631621360779,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,QCOM,TXN,0.5033069849014282,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,TXN,ADI,0.6493207216262817,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,TXN,AMAT,0.5863227844238281,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,TXN,AVGO,0.5411675572395325,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,TXN,INTC,0.4744340479373932,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,TXN,MU,0.4344185888767242,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,TXN,NVDA,0.4510330855846405,G2__L22__small_tcn__mse__correlation__k2
G2,4,123,TXN,QCOM,0.5033069849014282,G2__L22__small_tcn__mse__correlation__k2
G2,1,42,ADI,AMD,0.5127786993980408,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,ADI,AVGO,0.6604902744293213,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,ADI,QCOM,0.5670086741447449,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,ADI,TXN,0.7522432208061218,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,AMAT,AVGO,0.7412924766540527,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,AMAT,LRCX,0.559829831123352,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,AMAT,TXN,0.6081163287162781,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,AMD,ADI,0.5127786993980408,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,AMD,INTC,0.3616329729557037,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,AMD,KLAC,0.5382782220840454,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,AMD,NVDA,0.7028512358665466,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,AVGO,ADI,0.6604902744293213,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,AVGO,AMAT,0.7412924766540527,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,AVGO,INTC,0.3456757068634033,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,AVGO,KLAC,0.6489500403404236,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,AVGO,MU,0.5428246855735779,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,AVGO,NVDA,0.665976345539093,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,AVGO,QCOM,0.6507253050804138,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,AVGO,TXN,0.8020777702331543,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,INTC,AMD,0.3616329729557037,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,INTC,AVGO,0.3456757068634033,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,INTC,TXN,0.4946241974830627,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,KLAC,AMD,0.5382782220840454,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,KLAC,AVGO,0.6489500403404236,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,KLAC,NVDA,0.6811219453811646,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,KLAC,QCOM,0.5845842957496643,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,LRCX,AMAT,0.559829831123352,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,LRCX,MU,0.7185970544815063,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,LRCX,TXN,0.4381109178066253,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,MU,AVGO,0.5428246855735779,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,MU,LRCX,0.7185970544815063,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,MU,TXN,0.5202881097793579,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,NVDA,AMD,0.7028512358665466,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,NVDA,AVGO,0.665976345539093,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,NVDA,KLAC,0.6811219453811646,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,NVDA,TXN,0.6310703754425049,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,QCOM,ADI,0.5670086741447449,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,QCOM,AVGO,0.6507253050804138,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,QCOM,KLAC,0.5845842957496643,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,QCOM,TXN,0.5911638140678406,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,TXN,ADI,0.7522432208061218,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,TXN,AMAT,0.6081163287162781,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,TXN,AVGO,0.8020777702331543,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,TXN,INTC,0.4946241974830627,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,TXN,LRCX,0.4381109178066253,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,TXN,MU,0.5202881097793579,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,TXN,NVDA,0.6310703754425049,G2__L22__small_tcn__mse__correlation__k3
G2,1,42,TXN,QCOM,0.5911638140678406,G2__L22__small_tcn__mse__correlation__k3
G2,1,123,ADI,AMD,0.5127786993980408,G2__L22__small_tcn__mse__correlation__k3
G2,1,123,ADI,AVGO,0.6604902744293213,G2__L22__small_tcn__mse__correlation__k3
G2,1,123,ADI,QCOM,0.5670086741447449,G2__L22__small_tcn__mse__correlation__k3
G2,1,123,ADI,TXN,0.7522432208061218,G2__L22__small_tcn__mse__correlation__k3
G2,1,123,AMAT,AVGO,0.7412924766540527,G2__L22__small_tcn__mse__correlation__k3
G2,1,123,AMAT,LRCX,0.559829831123352,G2__L22__small_tcn__mse__correlation__k3
G2,1,123,AMAT,TXN,0.6081163287162781,G2__L22__small_tcn__mse__correlation__k3
G2,1,123,AMD,ADI,0.5127786993980408,G2__L22__small_tcn__mse__correlation__k3
G2,1,123,AMD,INTC,0.3616329729557037,G2__L22__small_tcn__mse__correlation__k3
G2,1,123,AMD,KLAC,0.5382782220840454,G2__L22__small_tcn__mse__correlation__k3
G2,1,123,AMD,NVDA,0.7028512358665466,G2__L22__small_tcn__mse__correlation__k3
G2,1,123,AVGO,ADI,0.6604902744293213,G2__L22__small_tcn__mse__correlation__k3
G2,1,123,AVGO,AMAT,0.7412924766540527,G2__L22__small_tcn__mse__correlation__k3
G2,1,123,AVGO,INTC,0.3456757068634033,G2__L22__small_tcn__mse__correlation__k3
G2,1,123,AVGO,KLAC,0.6489500403404236,G2__L22__small_tcn__mse__correlation__k3
G2,1,123,AVGO,MU,0.5428246855735779,G2__L22__small_tcn__mse__correlation__k3
G2,1,123,AVGO,NVDA,0.665976345539093,G2__L22__small_tcn__mse__correlation__k3
G2,1,123,AVGO,QCOM,0.6507253050804138,G2__L22__small_tcn__mse__correlation__k3
G2,1,123,AVGO,TXN,0.8020777702331543,G2__L22__small_tcn__mse__correlation__k3
